"";"survived";"name";"sex";"age";"class";"joined";"ticket";"price";"sibsp";"parch";"boat..body.";"job";"url";"dob";"date_death";"ticketFreq";"pricepp";"fsize";"title"
"127";1;"GIBSON, Mrs Pauline Caroline ";"female";44;1;"Cherbourg";"112378";59.4;0;1;"7";NA;"/titanic-survivor/pauline-gibson.html";1867-06-30;NA;2;29.7;2;"Mrs"
"128";1;"GIEGER, Miss Amalie ";"female";35;1;"Southampton";"113503";211.5;0;0;"4";"Servant";"/titanic-survivor/emily-gieger.html";NA;1933-11-14;5;42.3;1;"Miss"
"129";0;"GIGLIO, Mr Victor Gaitan Andrea ";"male";23;1;"Cherbourg";"17593";79.2;0;0;NA;"Servant";"/titanic-victim/victor-giglio.html";1888-06-17;1912-04-15;2;39.6;1;"Mr"
"130";1;"GOLDENBERG, Mr Samuel L. ";"male";47;1;"Cherbourg";"17453";89.1041666666667;1;0;"5";NA;"/titanic-survivor/samuel-goldenberg.html";1864-09-08;1936-10-11;2;44.5520833333333;2;"Mr"
"131";1;"GOLDENBERG, Mrs Nella ";"female";40;1;"Cherbourg";"17453";89.1041666666667;1;0;"5";NA;"/titanic-survivor/nella-goldenberg.html";NA;NA;2;44.5520833333333;2;"Mrs"
"132";0;"GOLDSCHMIDT, Mr George B. ";"male";71;1;"Cherbourg";"17754";34.6541666666667;0;0;NA;NA;"/titanic-victim/george-goldschmidt.html";1840-10-16;1912-04-15;1;34.6541666666667;1;"Mr"
"133";1;"GRACIE, Colonel Archibald ";"male";53;1;"Southampton";"113780";28.5;0;0;"B ";NA;"/titanic-survivor/colonel-archibald-gracie.html";1859-01-17;1912-12-04;1;28.5;1;"Colonel"
"134";1;"GRAHAM, Miss Margaret Edith ";"female";19;1;"Southampton";"17582";153.4625;0;0;"3";NA;"/titanic-survivor/margaret-edith-graham.html";1893-02-16;1976-04-26;3;51.1541666666667;1;"Miss"
"135";0;"GRAHAM, Mr George Edward ";"male";38;1;"Southampton";"112053";30;0;1;" [147]";NA;"/titanic-victim/george-edward-graham.html";1873-06-11;1912-04-15;1;30;2;"Mr"
"136";1;"GRAHAM, Mrs Edith ";"female";59;1;"Southampton";"17582";153.4625;0;1;"3";NA;"/titanic-survivor/edith-graham.html";1852-10-15;1924-12-29;3;51.1541666666667;2;"Mrs"
"137";1;"GREENFIELD, Mr William Bertram ";"male";23;1;"Cherbourg";"17759";63.3583333333333;0;1;"7";NA;"/titanic-survivor/william-bertram-greenfield.html";1888-05-11;1949-11-12;2;31.6791666666667;2;"Mr"
"138";1;"GREENFIELD, Mrs Blanche ";"female";45;1;"Cherbourg";"17759";63.3583333333333;0;1;"7";NA;"/titanic-survivor/blanche-greenfield.html";1867-02-21;1936-11-05;2;31.6791666666667;2;"Mrs"
"139";0;"GUGGENHEIM, Mr Benjamin ";"male";46;1;"Cherbourg";"17593";79.2;0;0;NA;NA;"/titanic-victim/benjamin-guggenheim.html";1865-10-26;1912-04-15;2;39.6;1;"Mr"
"140";1;"HARDER, Mr George Achilles ";"male";25;1;"Cherbourg";"11765";55.4416666666667;1;0;"5";NA;"/titanic-survivor/george-achilles-harder.html";1886-10-22;1959-05-26;2;27.7208333333333;2;"Mr"
"141";1;"HARDER, Mrs Dorothy ";"female";21;1;"Cherbourg";"11765";55.4416666666667;1;0;"5";NA;"/titanic-survivor/dorothy-harder.html";1890-07-04;1926-12-01;2;27.7208333333333;2;"Mrs"
"142";1;"HARPER, Mr Henry Sleeper ";"male";48;1;"Cherbourg";"17572";76.7291666666667;1;0;"3";NA;"/titanic-survivor/henry-sleeper-harper.html";1864-03-11;1944-03-01;3;25.5763888888889;2;"Mr"
"143";1;"HARPER, Mrs Myra Raymond ";"female";49;1;"Cherbourg";"17572";76.7291666666667;1;0;"3";NA;"/titanic-survivor/myra-harper.html";1863-02-10;1923-11-14;3;25.5763888888889;2;"Mrs"
"144";0;"HARRINGTON, Mr Charles Henry ";"male";37;1;"Southampton";"113796";42.4;0;0;NA;"Servant";"/titanic-victim/charles-harrington.html";1875-06-30;1912-04-15;2;21.2;1;"Mr"
"145";0;"HARRIS, Mr Henry Birkhardt ";"male";45;1;"Southampton";"36973";83.475;1;0;NA;NA;"/titanic-victim/henry-birkhardt-harris.html";1866-12-01;1912-04-15;2;41.7375;2;"Mr"
"146";1;"HARRIS, Mrs Irene ";"female";35;1;"Southampton";"36973";83.475;1;0;"D ";NA;"/titanic-survivor/irene-harris.html";1876-06-15;1969-09-02;2;41.7375;2;"Mrs"
"147";1;"HASSAB, Mr Hammad ";"male";27;1;"Cherbourg";"17572";76.7291666666667;0;0;"3";"Servant";"/titanic-survivor/hammad-hassab.html";NA;NA;3;25.5763888888889;1;"Mr"
"148";1;"HAWKSFORD, Mr Walter James ";"male";45;1;"Southampton";"16988";30;0;0;"3";NA;"/titanic-survivor/walter-james-hawksford.html";1867-01-30;1922-11-13;1;30;1;"Mr"
"149";1;"HAYS, Miss Margaret Bechstein ";"female";24;1;"Cherbourg";"11767";83.1583333333333;0;0;"7";NA;"/titanic-survivor/margaret-bechstein-hays.html";1887-12-06;1956-08-21;3;27.7194444444444;1;"Miss"
"150";0;"HAYS, Mr Charles Melville ";"male";55;1;"Southampton";"12749";93.5;1;1;" [307]";NA;"/titanic-victim/charles-melville-hays.html";1856-05-16;1912-04-15;4;23.375;3;"Mr"
"151";1;"HAYS, Mrs Clara Jennings ";"female";52;1;"Southampton";"12749";93.5;1;1;"3";NA;"/titanic-survivor/clara-jennings-hays.html";1859-10-13;1955-02-01;4;23.375;3;"Mrs"
"152";0;"HEAD, Mr Christopher ";"male";42;1;"Southampton";"113038";42.5;0;0;NA;NA;"/titanic-victim/christopher-head.html";1869-12-25;1912-04-15;1;42.5;1;"Mr"
"153";0;"HILLIARD, Mr Herbert Henry ";"male";44;1;"Southampton";"17463";51.8625;0;0;NA;NA;"/titanic-victim/herbert-henry-hilliard.html";1867-06-29;1912-04-15;2;25.93125;1;"Mr"
"154";0;"HIPKINS, Mr William Edward ";"male";55;1;"Southampton";"680";50;0;0;NA;NA;"/titanic-victim/william-edward-hipkins.html";1857-01-01;1912-04-15;1;50;1;"Mr"
"155";1;"HIPPACH, Miss Jean Gertrude ";"female";17;1;"Cherbourg";"111361";57.9791666666667;0;1;"4";NA;"/titanic-survivor/jean-gertrude-hippach.html";1894-09-30;1974-11-14;2;28.9895833333333;2;"Miss"
"156";1;"HIPPACH, Mrs Ida Sophia ";"female";44;1;"Cherbourg";"111361";57.9791666666667;0;1;"4";NA;"/titanic-survivor/ida-hippach.html";1867-11-25;1940-09-22;2;28.9895833333333;2;"Mrs"
"157";1;"HOGEBOOM, Mrs Anna Louisa ";"female";51;1;"Cherbourg";"13502";77.9583333333333;1;0;"10";NA;"/titanic-survivor/anna-hogeboom.html";1860-05-05;1947-10-06;3;25.9861111111111;2;"Mrs"
"158";0;"HOLVERSON, Mr Alexander Oskar ";"male";42;1;"Southampton";"113789";52;1;0;" [38]";NA;"/titanic-victim/alexander-oskar-holverson.html";1869-10-02;1912-04-15;2;26;2;"Mr"
"159";1;"HOLVERSON, Mrs Mary Aline ";"female";35;1;"Southampton";"113789";52;1;0;"8";NA;"/titanic-survivor/mary-aline-holverson.html";1876-09-21;1918-05-02;2;26;2;"Mrs"
"160";1;"HOMER, Mr Harry ";"male";40;1;"Southampton";"111426";26.55;0;0;"15";NA;"/titanic-survivor/harry-homer.html";1871-11-28;NA;1;26.55;1;"Mr"
"161";1;"HOYT, Mr Frederick Maxfield ";"male";38;1;"Southampton";"19943";100;1;0;"D ";NA;"/titanic-survivor/frederick-maxfield-hoyt.html";1873-09-15;1940-07-05;2;50;2;"Mr"
"162";0;"HOYT, Mr William Fisher ";"male";42;1;"Cherbourg";"17600";30.6958333333333;0;0;"14";NA;"/titanic-victim/william-fisher-hoyt.html";1869-01-24;1912-04-15;1;30.6958333333333;1;"Mr"
"163";1;"HOYT, Mrs Jane Anne ";"female";31;1;"Southampton";"19943";100;1;0;"D ";NA;"/titanic-survivor/jane-anne-hoyt.html";1881-02-28;1932-07-17;2;50;2;"Mrs"
"164";1;"ICARD, Miss Rose Amélie ";"female";39;1;"Southampton";"113572";80;0;0;"6";"Servant";"/titanic-survivor/amelia-icard.html";1872-10-31;1964-07-15;2;40;1;"Miss"
"165";0;"ISHAM, Miss Ann Elizabeth ";"female";50;1;"Cherbourg";"17595";28.7125;0;0;NA;NA;"/titanic-victim/ann-elizabeth-isham.html";1862-01-25;1912-04-15;1;28.7125;1;"Miss"
"166";0;"JONES, Mr Charles Cresson ";"male";46;1;"Southampton";"694";26;0;0;" [80]";NA;"/titanic-victim/charles-cresson-jones.html";1866-01-22;1912-04-15;1;26;1;"Mr"
"167";0;"JULIAN, Mr Henry Forbes ";"male";50;1;"Southampton";"113044";26;0;0;NA;NA;"/titanic-victim/henry-forbes-julian.html";1861-05-09;1912-04-15;1;26;1;"Mr"
"168";0;"KEEPING, Mr Edwin Herbert ";"male";33;1;"Southampton";"113503";211.5;0;0;" [45]";"Servant";"/titanic-victim/edwin-herbert-keeping.html";1878-07-05;1912-04-15;5;42.3;1;"Mr"
"169";0;"KENT, Mr Edward Austin ";"male";58;1;"Cherbourg";"11771";29.7;0;0;" [258]";NA;"/titanic-victim/edward-austin-kent.html";1854-02-19;1912-04-15;1;29.7;1;"Mr"
"170";0;"KENYON, Mr Frederick Roland ";"male";41;1;"Southampton";"17464";51.8625;1;0;NA;NA;"/titanic-victim/frederick-kenyon.html";1871-03-17;1912-04-15;2;25.93125;2;"Mr"
"171";1;"KENYON, Mrs Marion Estelle ";"female";40;1;"Southampton";"17464";51.8625;1;0;"8";NA;"/titanic-survivor/marion-kenyon.html";1871-07-05;1958-10-03;2;25.93125;2;"Mrs"
"172";1;"KIMBALL, Mr Edwin Nelson Jr. ";"male";42;1;"Southampton";"11753";52.5541666666667;1;0;"5";NA;"/titanic-survivor/edwin-nelson-kimball.html";1870-03-09;1927-04-06;2;26.2770833333333;2;"Mr"
"173";1;"KIMBALL, Mrs Susan Gertrude ";"female";45;1;"Southampton";"11753";52.5541666666667;1;0;"5";NA;"/titanic-survivor/gertrude-kimball.html";1866-10-04;1962-03-21;2;26.2770833333333;2;"Mrs"
"174";0;"KLABER, Mr Herman ";"male";41;1;"Southampton";"113028";26.55;0;0;NA;NA;"/titanic-victim/herman-klaber.html";1870-11-18;1912-04-15;1;26.55;1;"Mr"
"175";1;"LEADER, Dr Alice May ";"female";49;1;"Southampton";"17465";25.9291666666667;0;0;"8";NA;"/titanic-survivor/alice-leader.html";1862-05-10;1944-04-20;1;25.9291666666667;1;"Dr"
"176";1;"LEROY, Miss Berthe ";"female";27;1;"Cherbourg";"17761";106.425;0;0;"2";"Servant";"/titanic-survivor/berthe-leroy.html";1884-08-10;1972-07-04;3;35.475;1;"Miss"
"177";1;"LESUEUR, Mr Gustave J. ";"male";35;1;"Cherbourg";"17755";512.329166666667;0;0;"3";"Servant";"/titanic-survivor/gustave-lesueur.html";NA;NA;4;128.082291666667;1;"Mr"
"178";0;"LEWY, Mr Ervin G. ";"male";30;1;"Cherbourg";"17612";27.7208333333333;0;0;NA;NA;"/titanic-victim/ervin-lewy.html";1881-11-28;1912-04-15;1;27.7208333333333;1;"Mr"
"179";0;"LINDEBERG-LIND, Mr Erik Gustaf ";"male";42;1;"Southampton";"17475";26.55;0;0;NA;NA;"/titanic-victim/erik-lindeberg-lind.html";1869-06-18;1912-04-15;2;13.275;1;"Mr"
"180";1;"LINDSTRöM, Mrs Sigrid ";"female";55;1;"Cherbourg";"112377";27.7208333333333;0;0;"6";NA;"/titanic-survivor/sigrid-lindstrom.html";1856-12-18;NA;1;27.7208333333333;1;"Mrs"
"181";1;"LINES, Miss Mary Conover ";"female";16;1;"Cherbourg";"17592";39.4;0;1;"9";NA;"/titanic-survivor/mary-conover-lines.html";1895-07-27;1975-11-23;2;19.7;2;"Miss"
"182";1;"LINES, Mrs Elizabeth Lindsey ";"female";50;1;"Cherbourg";"17592";39.4;0;1;"9";NA;"/titanic-survivor/elizabeth-lines.html";1861-06-15;1942-12-17;2;19.7;2;"Mrs"
"183";0;"LONG, Mr Milton Clyde ";"male";29;1;"Southampton";"113501";30;0;0;" [126]";NA;"/titanic-victim/milton-clyde-long.html";1882-10-19;1912-04-15;1;30;1;"Mr"
"184";1;"LONGLEY, Miss Gretchen Fiske ";"female";21;1;"Cherbourg";"13502";77.9583333333333;0;0;"10";NA;"/titanic-survivor/gretchen-fiske-longley.html";1890-09-01;1965-08-11;3;25.9861111111111;1;"Miss"
"185";0;"LORING, Mr Joseph Holland ";"male";30;1;"Southampton";"113801";45.5;0;0;NA;NA;"/titanic-victim/joseph-holland-loring.html";1882-03-18;1912-04-15;1;45.5;1;"Mr"
"186";1;"LURETTE, Miss Eugénie Elise ";"female";59;1;"Cherbourg";"17569";146.520833333333;0;0;"6";"Servant";"/titanic-survivor/elise-lurette.html";1852-11-16;1940-01-31;3;48.8402777777778;1;"Miss"
"187";1;"MADILL, Miss Georgette Alexandra ";"female";16;1;"Southampton";"24160";211.3375;0;1;"2";NA;"/titanic-survivor/georgette-madill.html";1896-03-15;1974-02-14;4;52.834375;2;"Miss"
"188";0;"MAGUIRE, Mr John Edward ";"male";30;1;"Southampton";"110469";26;0;0;NA;NA;"/titanic-victim/john-edward-maguire.html";1882-02-07;1912-04-15;1;26;1;"Mr"
"189";1;"MARéCHAL, Mr Pierre ";"male";29;1;"Cherbourg";"11774";29.7;0;0;"7";NA;"/titanic-survivor/pierre-marechal.html";1883-01-18;1942-02-22;1;29.7;1;"Mr"
"190";0;"MARVIN, Mr Daniel Warner ";"male";18;1;"Southampton";"113773";53.1;1;0;NA;NA;"/titanic-victim/daniel-warner-marvin.html";1894-02-12;1912-04-15;2;26.55;2;"Mr"
"191";1;"MARVIN, Mrs Mary Graham Carmichael ";"female";18;1;"Southampton";"113773";53.1;1;0;"10";NA;"/titanic-survivor/mary-marvin.html";1894-01-30;1975-10-17;2;26.55;2;"Mrs"
"192";0;"MCCAFFRY, Mr Thomas Francis ";"male";46;1;"Southampton";"13050";75.2416666666667;0;0;" [292]";NA;"/titanic-victim/thomas-francis-mccaffry.html";1866-02-05;1912-04-15;2;37.6208333333333;1;"Mr"
"193";0;"MCCARTHY, Mr Timothy J. ";"male";54;1;"Southampton";"17463";51.8625;0;0;" [175]";NA;"/titanic-victim/timothy-mccarthy.html";1857-06-30;1912-04-15;2;25.93125;1;"Mr"
"194";1;"MCGOUGH, Mr James Robert ";"male";35;1;"Southampton";"17473";26.2875;0;0;"7";NA;"/titanic-survivor/james-mcgough.html";1876-07-04;1937-07-24;1;26.2875;1;"Mr"
"195";0;"MEYER, Mr Edgar Joseph ";"male";28;1;"Cherbourg";"17604";82.1708333333333;1;0;NA;NA;"/titanic-victim/edgar-meyer.html";1884-01-13;1912-04-15;2;41.0854166666667;2;"Mr"
"196";1;"MEYER, Mrs Leila ";"female";25;1;"Cherbourg";"17604";82.1708333333333;1;0;"6";NA;"/titanic-survivor/leila-meyer.html";1886-09-28;1957-11-27;2;41.0854166666667;2;"Mrs"
"197";0;"MILLET, Mr Francis Davis ";"male";65;1;"Cherbourg";"13509";26.55;0;0;" [249]";NA;"/titanic-victim/francis-davis-millet.html";1846-11-03;1912-04-15;1;26.55;1;"Mr"
"198";0;"MINAHAN, Dr William Edward ";"male";44;1;"Queenstown";"19928";90;2;0;" [230]";NA;"/titanic-victim/william-edward-minahan.html";1867-04-20;1912-04-15;3;30;3;"Dr"
"199";1;"MINAHAN, Miss Daisy E. ";"female";33;1;"Queenstown";"19928";90;1;0;"14";NA;"/titanic-survivor/daisy-minahan.html";1879-01-09;1919-04-30;3;30;2;"Miss"
"200";1;"MINAHAN, Mrs Lillian E. ";"female";37;1;"Queenstown";"19928";90;1;0;"14";NA;"/titanic-survivor/lillian-minahan.html";1875-02-07;1962-01-13;3;30;2;"Mrs"
"201";1;"MOCK, Mr Philipp Edmund ";"male";30;1;"Cherbourg";"13236";57.75;1;0;"11";NA;"/titanic-survivor/philipp-mock.html";1881-08-16;1951-06-16;2;28.875;2;"Mr"
"202";0;"MOLSON, Mr Harry Markland ";"male";55;1;"Southampton";"113787";30.5;0;0;NA;NA;"/titanic-victim/harry-molson.html";1856-09-09;1912-04-15;1;30.5;1;"Mr"
"203";0;"MOORE, Mr Clarence Bloomfield ";"male";47;1;"Southampton";"113796";42.4;0;0;NA;NA;"/titanic-victim/clarence-bloomfield-moore.html";1865-03-01;1912-04-15;2;21.2;1;"Mr"
"204";0;"NATSCH, Mr Charles ";"male";36;1;"Cherbourg";"17596";29.7;0;1;NA;NA;"/titanic-victim/charles-natsch.html";1875-10-15;1912-04-15;1;29.7;2;"Mr"
"205";1;"NEWELL, Miss Madeleine ";"female";31;1;"Cherbourg";"35273";113.275;1;0;"6";NA;"/titanic-survivor/madeleine-newell.html";1880-10-10;1969-04-25;3;37.7583333333333;2;"Miss"
"206";1;"NEWELL, Miss Marjorie Anne ";"female";23;1;"Cherbourg";"35273";113.275;1;0;"6";NA;"/titanic-survivor/marjorie-anne-newell.html";1889-02-12;1992-06-11;3;37.7583333333333;2;"Miss"
"207";0;"NEWELL, Mr Arthur Webster ";"male";58;1;"Cherbourg";"35273";113.275;0;2;" [122]";NA;"/titanic-victim/arthur-webster-newell.html";1854-01-30;1912-04-15;3;37.7583333333333;3;"Mr"
"208";1;"NEWSOM, Miss Helen Monypeny ";"female";19;1;"Southampton";"11752";26.2833333333333;0;2;"5";NA;"/titanic-survivor/helen-monypeny-newsom.html";1892-12-30;1965-09-07;1;26.2833333333333;3;"Miss"
"209";0;"NICHOLSON, Mr Arthur Ernest ";"male";59;1;"Southampton";"693";26;0;0;" [263]";NA;"/titanic-victim/arthur-ernest-nicholson.html";1852-06-30;1912-04-15;1;26;1;"Mr"
"210";1;"NOURNEY, Mr Alfred ";"male";20;1;"Cherbourg";"2166";13.8625;0;0;"7";NA;"/titanic-survivor/alfred-nourney.html";1892-02-26;1972-11-15;1;13.8625;1;"Mr"
"211";1;"OLIVA Y OCANA, Doña Fermina ";"female";39;1;"Cherbourg";"17758";108.9;0;0;"8";"Servant";"/titanic-survivor/fermina-oliva-y-ocana.html";1872-10-12;1969-05-28;3;36.3;1;"Doña"
"212";1;"OMONT, Mr Alfred Fernand ";"male";29;1;"Cherbourg";"12998";25.7416666666667;0;0;"7";NA;"/titanic-survivor/alfred-fernand-omont.html";1882-09-25;1948-03-18;1;25.7416666666667;1;"Mr"
"213";0;"OSTBY, Mr Engelhart Cornelius ";"male";64;1;"Southampton";"113509";61.9791666666667;0;1;" [234]";NA;"/titanic-victim/engelhart-cornelius-ostby.html";1847-12-18;1912-04-15;2;30.9895833333333;2;"Mr"
"214";1;"ØSTBY, Miss Helen Ragnhild ";"female";22;1;"Southampton";"113509";61.9791666666667;0;1;"5";NA;"/titanic-survivor/helen-ragnhild-ostby.html";1889-11-30;1978-05-15;2;30.9895833333333;2;"Miss"
"215";0;"OVIéS Y RODRíGUEZ, Mr Servando José Florentino ";"male";36;1;"Cherbourg";"17562";27.7208333333333;0;0;" [189]";NA;"/titanic-victim/servando-jose-florentino-ovies-y-rodriguez.html";1876-02-21;1912-04-15;1;27.7208333333333;1;"Mr"
"216";0;"PARTNER, Mr Austin ";"male";40;1;"Southampton";"113043";28.5;0;0;" [166]";NA;"/titanic-victim/austin-partner.html";1871-11-30;1912-04-15;1;28.5;1;"Mr"
"217";0;"PAYNE, Mr Vivian Ponsonby ";"male";22;1;"Southampton";"12749";93.5;0;0;NA;"Servant";"/titanic-victim/vivian-ponsonby-payne.html";1889-06-30;1912-04-15;4;23.375;1;"Mr"
"218";0;"PEARS, Mr Thomas Clinton ";"male";29;1;"Southampton";"113776";66.6;1;0;NA;NA;"/titanic-victim/thomas-clinton-pears.html";1882-05-07;1912-04-15;2;33.3;2;"Mr"
"219";1;"PEARS, Mrs Edith ";"female";22;1;"Southampton";"113776";66.6;1;0;"8";NA;"/titanic-survivor/edith-pears.html";1889-09-01;NA;2;33.3;2;"Mrs"
"220";0;"PEñASCO Y CASTELLANA, Mr Victor ";"male";24;1;"Cherbourg";"17758";108.9;1;0;NA;NA;"/titanic-victim/victor-penasco.html";1887-10-24;1912-04-15;3;36.3;2;"Mr"
"221";1;"PEñASCO Y CASTELLANA, Mrs Maria Josefa Perezde Soto y Vallejo ";"female";22;1;"Cherbourg";"17758";108.9;1;0;"8";NA;"/titanic-survivor/maria-penasco.html";1889-09-03;1972-04-03;3;36.3;2;"Mrs"
"222";1;"PERREAULT, Miss Mary Anne ";"female";33;1;"Southampton";"12749";93.5;0;0;"3";"Servant";"/titanic-survivor/mary-anne-perreault.html";1878-07-29;1968-11-18;4;23.375;1;"Miss"
"223";1;"PEUCHEN, Major Arthur Godfrey ";"male";52;1;"Southampton";"113786";30.5;0;0;"6";NA;"/titanic-survivor/arthur-godfrey-peuchen.html";1859-04-18;1929-12-07;1;30.5;1;"Major"
"224";0;"PORTER, Mr Walter Chamberlain ";"male";46;1;"Southampton";"110465";52;0;0;" [207]";NA;"/titanic-victim/walter-chamberlain-porter.html";1865-05-13;1912-04-15;2;26;1;"Mr"
"225";1;"POTTER, Mrs Lily Alexenia ";"female";56;1;"Cherbourg";"11767";83.1583333333333;0;1;"7";NA;"/titanic-survivor/lily-alexenia-potter.html";1855-08-15;1954-01-01;3;27.7194444444444;2;"Mrs"
"226";1;"RHEIMS, Mr George Alexander Lucien ";"male";33;1;"Cherbourg";"17607";39.6;0;0;"A ";NA;"/titanic-survivor/george-rheims.html";1879-01-06;1963-03-01;1;39.6;1;"Mr"
"227";0;"RIGHINI, Mr Sante ";"male";22;1;"Cherbourg";"17760";135.633333333333;0;0;" [232]";"Servant";"/titanic-victim/sante-righini.html";NA;1912-04-15;4;33.9083333333333;1;"Mr"
"228";1;"ROBERT, Mrs Elisabeth Walton ";"female";43;1;"Southampton";"24160";211.3375;0;1;"2";NA;"/titanic-survivor/elisabeth-walton-robert.html";1868-08-05;1956-01-15;4;52.834375;2;"Mrs"
"229";0;"ROBINS, Mr Victor ";"male";42;1;"Cherbourg";"17757";247.525;0;0;NA;"Servant";"/titanic-victim/victor-robbins.html";1867-06-30;1912-04-15;5;49.505;1;"Mr"
"230";0;"ROEBLING, Mr Washington Augustus II ";"male";31;1;"Southampton";"17590";50.4958333333333;0;0;NA;NA;"/titanic-victim/washington-roebling.html";1881-03-25;1912-04-15;1;50.4958333333333;1;"Mr"
"231";1;"ROMAINE, Mr Charles Hallace ";"male";45;1;"Southampton";"111428";26.55;0;0;"9";NA;"/titanic-survivor/charles-romaine.html";1866-07-11;1922-01-18;1;26.55;1;"Mr"
"232";0;"ROOD, Mr Hugh Roscoe ";"male";39;1;"Southampton";"113767";50;0;0;NA;NA;"/titanic-victim/hugh-rood.html";1873-03-23;1912-04-15;1;50;1;"Mr"
"233";1;"ROSENBAUM, Miss Edith Louise ";"female";33;1;"Cherbourg";"17613";27.7208333333333;0;0;"11";NA;"/titanic-survivor/edith-russell.html";1879-06-30;1975-04-04;1;27.7208333333333;1;"Miss"
"234";0;"ROSENSHINE, Mr George ";"male";46;1;"Cherbourg";"17585";79.0166666666667;0;0;" [16]";NA;"/titanic-victim/george-rosenshine.html";1866-06-30;1912-04-15;2;39.5083333333333;1;"Mr"
"235";0;"ROSS, Mr John Hugo ";"male";36;1;"Southampton";"13049";40.125;0;0;NA;NA;"/titanic-victim/john-hugo-ross.html";1875-11-24;1912-04-15;1;40.125;1;"Mr"
"236";1;"ROTHES, Countess Lucy Noël Martha ";"female";33;1;"Southampton";"110152";86.5;0;0;"8";NA;"/titanic-survivor/countess-of-rothes.html";1878-12-25;1956-09-12;3;28.8333333333333;1;"Countess"
"237";0;"ROTHSCHILD, Mr Martin ";"male";46;1;"Cherbourg";"17603";59.4;1;0;NA;NA;"/titanic-victim/martin-rothschild.html";1865-12-12;1912-04-15;2;29.7;2;"Mr"
"238";1;"ROTHSCHILD, Mrs Elizabeth Jane Anne ";"female";54;1;"Cherbourg";"17603";59.4;1;0;"6";NA;"/titanic-survivor/elizabeth-jane-anne-rothschild.html";1858-02-10;1943-10-29;2;29.7;2;"Mrs"
"239";0;"ROWE, Mr Alfred G. ";"male";59;1;"Southampton";"113790";26.55;0;0;" [109]";NA;"/titanic-victim/alfred-rowe.html";1853-02-24;1912-04-15;1;26.55;1;"Mr"
"240";1;"RYERSON, Master John Borie ";"male";13;1;"Cherbourg";"17608";262.375;2;2;"4";NA;"/titanic-survivor/john-borie-ryerson.html";1898-12-16;1986-01-21;7;37.4821428571429;5;"Master"
"241";1;"RYERSON, Miss Emily Borie ";"female";18;1;"Cherbourg";"17608";262.375;2;2;"4";NA;"/titanic-survivor/emily-borie-ryerson.html";1893-10-08;1960-06-25;7;37.4821428571429;5;"Miss"
"242";1;"RYERSON, Miss Susan Parker ""Suzette"" ";"female";21;1;"Cherbourg";"17608";262.375;2;2;"4";NA;"/titanic-survivor/suzette-ryerson.html";1890-08-03;1921-01-13;7;37.4821428571429;5;"Miss"
"243";0;"RYERSON, Mr Arthur Larned ";"male";61;1;"Cherbourg";"17608";262.375;1;3;NA;NA;"/titanic-victim/arthur-ryerson.html";1851-01-12;1912-04-15;7;37.4821428571429;5;"Mr"
"244";1;"RYERSON, Mrs Emily Maria ";"female";48;1;"Cherbourg";"17608";262.375;1;3;"4";NA;"/titanic-survivor/emily-ryerson.html";1863-08-10;1939-12-28;7;37.4821428571429;5;"Mrs"
"245";1;"SAALFELD, Mr Adolphe ";"male";47;1;"Southampton";"19988";30.5;0;0;"3";NA;"/titanic-survivor/adolphe-saalfeld.html";1865-06-30;1926-06-05;1;30.5;1;"Mr"
"246";1;"SäGESSER, Mlle Emma ";"female";24;1;"Cherbourg";"17477";69.3;0;0;"9";"Servant";"/titanic-survivor/emma-sagesser.html";1887-08-16;1964-05-24;2;34.65;1;"Mlle"
"247";1;"SALOMON, Mr Abraham Lincoln ";"male";43;1;"Cherbourg";"111163";26;0;0;"1";NA;"/titanic-survivor/abraham-salomon.html";1868-10-01;1959-05-21;1;26;1;"Mr"
"248";1;"SCHABERT, Mrs Emma ";"female";35;1;"Cherbourg";"13236";57.75;1;0;"11";NA;"/titanic-survivor/emma-schabert.html";1876-05-23;1961-04-18;2;28.875;2;"Mrs"
"249";1;"SERREPLAN, Miss Auguste ";"female";30;1;"Southampton";"113798";31;0;0;"4";"Servant";"/titanic-survivor/auguste-serreplan.html";NA;NA;2;15.5;1;"Miss"
"250";1;"SEWARD, Mr Frederic Kimber ";"male";34;1;"Southampton";"113794";26.55;0;0;"7";NA;"/titanic-survivor/frederic-kimber-seward.html";1878-03-23;1943-12-07;1;26.55;1;"Mr"
"251";1;"SHUTES, Miss Elizabeth Weed ";"female";40;1;"Southampton";"17582";153.4625;0;0;"3";"Servant";"/titanic-survivor/elizabeth-weed-shutes.html";1871-04-30;1949-10-27;3;51.1541666666667;1;"Miss"
"252";1;"SILVERTHORNE, Mr Spencer Victor ";"male";35;1;"Southampton";"17475";26.2875;0;0;"5";NA;"/titanic-survivor/spencer-victor-silverthorne.html";1876-10-17;1964-05-17;2;13.14375;1;"Mr"
"253";0;"SILVEY, Mr William Baird ";"male";51;1;"Cherbourg";"13507";55.9;1;0;NA;NA;"/titanic-victim/william-baird-silvey.html";1861-02-15;1912-04-15;2;27.95;2;"Mr"
"254";1;"SILVEY, Mrs Alice Gray ";"female";39;1;"Cherbourg";"13507";55.9;1;0;"11";NA;"/titanic-survivor/alice-silvey.html";1872-10-19;1958-05-02;2;27.95;2;"Mrs"
